#  z  dl_cm  age_gyr  dl_K_sum
4.4200  1.24518226e+29  1.34119e+00  50.708
4.4210  1.24551490e+29  1.34082e+00  50.708
4.4220  1.24584755e+29  1.34045e+00  50.708
4.4230  1.24618021e+29  1.34008e+00  50.709
4.4240  1.24651288e+29  1.33971e+00  50.709
4.4250  1.24684556e+29  1.33934e+00  50.709
4.4260  1.24717824e+29  1.33897e+00  50.710
4.4270  1.24751094e+29  1.33861e+00  50.710
4.4280  1.24784365e+29  1.33824e+00  50.710
4.4290  1.24817637e+29  1.33787e+00  50.710
4.4300  1.24850910e+29  1.33750e+00  50.711
4.4310  1.24884184e+29  1.33713e+00  50.711
4.4320  1.24917458e+29  1.33676e+00  50.711
4.4330  1.24950734e+29  1.33640e+00  50.711
4.4340  1.24984011e+29  1.33603e+00  50.711
4.4350  1.25017289e+29  1.33566e+00  50.712
4.4360  1.25050568e+29  1.33529e+00  50.712
4.4370  1.25083847e+29  1.33493e+00  50.712
4.4380  1.25117128e+29  1.33456e+00  50.712
4.4390  1.25150410e+29  1.33419e+00  50.712
4.4400  1.25183692e+29  1.33383e+00  50.713
4.4410  1.25216976e+29  1.33346e+00  50.713
4.4420  1.25250261e+29  1.33309e+00  50.713
4.4430  1.25283546e+29  1.33273e+00  50.713
4.4440  1.25316833e+29  1.33236e+00  50.713
4.4450  1.25350121e+29  1.33200e+00  50.713
4.4460  1.25383409e+29  1.33163e+00  50.714
4.4470  1.25416699e+29  1.33126e+00  50.714
4.4480  1.25449989e+29  1.33090e+00  50.714
4.4490  1.25483281e+29  1.33053e+00  50.714
4.4500  1.25516573e+29  1.33017e+00  50.714
4.4510  1.25549867e+29  1.32980e+00  50.714
4.4520  1.25583161e+29  1.32944e+00  50.714
4.4530  1.25616457e+29  1.32907e+00  50.715
4.4540  1.25649753e+29  1.32871e+00  50.715
4.4550  1.25683051e+29  1.32835e+00  50.715
4.4560  1.25716349e+29  1.32798e+00  50.715
4.4570  1.25749649e+29  1.32762e+00  50.715
4.4580  1.25782949e+29  1.32726e+00  50.715
4.4590  1.25816250e+29  1.32689e+00  50.715
4.4600  1.25849553e+29  1.32653e+00  50.715
4.4610  1.25882856e+29  1.32617e+00  50.716
4.4620  1.25916160e+29  1.32580e+00  50.716
4.4630  1.25949466e+29  1.32544e+00  50.716
4.4640  1.25982772e+29  1.32508e+00  50.716
4.4650  1.26016079e+29  1.32471e+00  50.716
4.4660  1.26049387e+29  1.32435e+00  50.716
4.4670  1.26082696e+29  1.32399e+00  50.716
4.4680  1.26116007e+29  1.32363e+00  50.716
4.4690  1.26149318e+29  1.32327e+00  50.716
4.4700  1.26182630e+29  1.32290e+00  50.716
4.4710  1.26215943e+29  1.32254e+00  50.716
4.4720  1.26249257e+29  1.32218e+00  50.716
4.4730  1.26282572e+29  1.32182e+00  50.717
4.4740  1.26315888e+29  1.32146e+00  50.717
4.4750  1.26349205e+29  1.32110e+00  50.717
4.4760  1.26382523e+29  1.32074e+00  50.717
4.4770  1.26415842e+29  1.32038e+00  50.717
4.4780  1.26449162e+29  1.32002e+00  50.717
4.4790  1.26482483e+29  1.31966e+00  50.717
4.4800  1.26515804e+29  1.31930e+00  50.717
4.4810  1.26549127e+29  1.31894e+00  50.717
4.4820  1.26582451e+29  1.31858e+00  50.717
4.4830  1.26615776e+29  1.31822e+00  50.718
4.4840  1.26649102e+29  1.31786e+00  50.718
4.4850  1.26682428e+29  1.31750e+00  50.718
4.4860  1.26715767e+29  1.31714e+00  50.718
4.4870  1.26749096e+29  1.31678e+00  50.718
4.4880  1.26782426e+29  1.31642e+00  50.718
4.4890  1.26815756e+29  1.31606e+00  50.718
4.4900  1.26849088e+29  1.31571e+00  50.718
4.4910  1.26882421e+29  1.31535e+00  50.719
4.4920  1.26915754e+29  1.31499e+00  50.719
4.4930  1.26949089e+29  1.31463e+00  50.719
4.4940  1.26982424e+29  1.31427e+00  50.719
4.4950  1.27015761e+29  1.31392e+00  50.719
4.4960  1.27049098e+29  1.31356e+00  50.719
4.4970  1.27082436e+29  1.31320e+00  50.719
4.4980  1.27115776e+29  1.31284e+00  50.720
4.4990  1.27149116e+29  1.31249e+00  50.720
4.5000  1.27182457e+29  1.31213e+00  50.720
4.5010  1.27215799e+29  1.31177e+00  50.720
4.5020  1.27249143e+29  1.31142e+00  50.720
4.5030  1.27282487e+29  1.31106e+00  50.720
4.5040  1.27315832e+29  1.31070e+00  50.720
4.5050  1.27349178e+29  1.31035e+00  50.721
4.5060  1.27382525e+29  1.30999e+00  50.721
4.5070  1.27415873e+29  1.30964e+00  50.721
4.5080  1.27449222e+29  1.30928e+00  50.721
4.5090  1.27482572e+29  1.30893e+00  50.721
4.5100  1.27515923e+29  1.30857e+00  50.721
4.5110  1.27549275e+29  1.30822e+00  50.722
4.5120  1.27582628e+29  1.30786e+00  50.722
4.5130  1.27615982e+29  1.30751e+00  50.722
4.5140  1.27649337e+29  1.30715e+00  50.722
4.5150  1.27682692e+29  1.30680e+00  50.722
4.5160  1.27716049e+29  1.30644e+00  50.722
4.5170  1.27749407e+29  1.30609e+00  50.722
4.5180  1.27782765e+29  1.30573e+00  50.723
4.5190  1.27816125e+29  1.30538e+00  50.723
4.5200  1.27849486e+29  1.30503e+00  50.723
4.5210  1.27882847e+29  1.30467e+00  50.723
4.5220  1.27916210e+29  1.30432e+00  50.723
4.5230  1.27949573e+29  1.30397e+00  50.723
4.5240  1.27982937e+29  1.30361e+00  50.723
4.5250  1.28016303e+29  1.30326e+00  50.724
4.5260  1.28049669e+29  1.30291e+00  50.724
4.5270  1.28083036e+29  1.30256e+00  50.724
4.5280  1.28116405e+29  1.30220e+00  50.724
4.5290  1.28149774e+29  1.30185e+00  50.724
4.5300  1.28183144e+29  1.30150e+00  50.724
4.5310  1.28216515e+29  1.30115e+00  50.724
4.5320  1.28249887e+29  1.30080e+00  50.725
4.5330  1.28283260e+29  1.30045e+00  50.725
4.5340  1.28316634e+29  1.30009e+00  50.725
4.5350  1.28350009e+29  1.29974e+00  50.725
4.5360  1.28383385e+29  1.29939e+00  50.725
4.5370  1.28416762e+29  1.29904e+00  50.725
4.5380  1.28450140e+29  1.29869e+00  50.726
4.5390  1.28483519e+29  1.29834e+00  50.726
4.5400  1.28516899e+29  1.29799e+00  50.726
4.5410  1.28550279e+29  1.29764e+00  50.726
4.5420  1.28583661e+29  1.29729e+00  50.726
4.5430  1.28617044e+29  1.29694e+00  50.726
4.5440  1.28650427e+29  1.29659e+00  50.726
4.5450  1.28683812e+29  1.29624e+00  50.727
4.5460  1.28717197e+29  1.29589e+00  50.727
4.5470  1.28750584e+29  1.29554e+00  50.727
4.5480  1.28783971e+29  1.29519e+00  50.727
4.5490  1.28817359e+29  1.29484e+00  50.727
4.5500  1.28850749e+29  1.29449e+00  50.727
4.5510  1.28884139e+29  1.29414e+00  50.728
4.5520  1.28917530e+29  1.29380e+00  50.728
4.5530  1.28950922e+29  1.29345e+00  50.728
4.5540  1.28984315e+29  1.29310e+00  50.728
4.5550  1.29017710e+29  1.29275e+00  50.728
4.5560  1.29051105e+29  1.29240e+00  50.728
4.5570  1.29084501e+29  1.29206e+00  50.729
4.5580  1.29117897e+29  1.29171e+00  50.729
4.5590  1.29151295e+29  1.29136e+00  50.729
4.5600  1.29184694e+29  1.29101e+00  50.729
4.5610  1.29218094e+29  1.29067e+00  50.730
4.5620  1.29251495e+29  1.29032e+00  50.730
4.5630  1.29284896e+29  1.28997e+00  50.730
4.5640  1.29318299e+29  1.28963e+00  50.730
4.5650  1.29351703e+29  1.28928e+00  50.731
4.5660  1.29385107e+29  1.28893e+00  50.731
4.5670  1.29418513e+29  1.28859e+00  50.731
4.5680  1.29451919e+29  1.28824e+00  50.731
4.5690  1.29485326e+29  1.28789e+00  50.732
4.5700  1.29518735e+29  1.28755e+00  50.732
4.5710  1.29552144e+29  1.28720e+00  50.732
4.5720  1.29585554e+29  1.28686e+00  50.733
4.5730  1.29618965e+29  1.28651e+00  50.733
4.5740  1.29652378e+29  1.28617e+00  50.733
4.5750  1.29685791e+29  1.28582e+00  50.734
4.5760  1.29719205e+29  1.28548e+00  50.734
4.5770  1.29752620e+29  1.28513e+00  50.734
4.5780  1.29786035e+29  1.28479e+00  50.734
4.5790  1.29819452e+29  1.28444e+00  50.735
4.5800  1.29852870e+29  1.28410e+00  50.735
4.5810  1.29886289e+29  1.28375e+00  50.735
4.5820  1.29919709e+29  1.28341e+00  50.736
4.5830  1.29953129e+29  1.28307e+00  50.736
4.5840  1.29986551e+29  1.28272e+00  50.736
4.5850  1.30019973e+29  1.28238e+00  50.737
4.5860  1.30053397e+29  1.28204e+00  50.737
4.5870  1.30086821e+29  1.28169e+00  50.737
4.5880  1.30120246e+29  1.28135e+00  50.737
4.5890  1.30153673e+29  1.28101e+00  50.738
4.5900  1.30187100e+29  1.28066e+00  50.738
4.5910  1.30220528e+29  1.28032e+00  50.738
4.5920  1.30253957e+29  1.27998e+00  50.739
4.5930  1.30287387e+29  1.27964e+00  50.739
4.5940  1.30320818e+29  1.27930e+00  50.739
4.5950  1.30354250e+29  1.27895e+00  50.739
4.5960  1.30387683e+29  1.27861e+00  50.740
4.5970  1.30421117e+29  1.27827e+00  50.740
4.5980  1.30454552e+29  1.27793e+00  50.740
4.5990  1.30487988e+29  1.27759e+00  50.740
4.6000  1.30521424e+29  1.27725e+00  50.741
4.6010  1.30554862e+29  1.27690e+00  50.741
4.6020  1.30588300e+29  1.27656e+00  50.741
4.6030  1.30621740e+29  1.27622e+00  50.741
4.6040  1.30655180e+29  1.27588e+00  50.742
4.6050  1.30688622e+29  1.27554e+00  50.742
4.6060  1.30722064e+29  1.27520e+00  50.742
4.6070  1.30755507e+29  1.27486e+00  50.742
4.6080  1.30788951e+29  1.27452e+00  50.743
4.6090  1.30822396e+29  1.27418e+00  50.743
4.6100  1.30855842e+29  1.27384e+00  50.743
4.6110  1.30889289e+29  1.27350e+00  50.744
4.6120  1.30922737e+29  1.27316e+00  50.744
4.6130  1.30956186e+29  1.27282e+00  50.744
4.6140  1.30989636e+29  1.27249e+00  50.744
4.6150  1.31023087e+29  1.27215e+00  50.745
4.6160  1.31056538e+29  1.27181e+00  50.745
4.6170  1.31089991e+29  1.27147e+00  50.745
4.6180  1.31123444e+29  1.27113e+00  50.745
4.6190  1.31156899e+29  1.27079e+00  50.746
4.6200  1.31190354e+29  1.27045e+00  50.746
4.6210  1.31223811e+29  1.27012e+00  50.746
4.6220  1.31257268e+29  1.26978e+00  50.746
4.6230  1.31290726e+29  1.26944e+00  50.747
4.6240  1.31324185e+29  1.26910e+00  50.747
4.6250  1.31357645e+29  1.26876e+00  50.747
4.6260  1.31391106e+29  1.26843e+00  50.747
4.6270  1.31424568e+29  1.26809e+00  50.748
4.6280  1.31458031e+29  1.26775e+00  50.748
4.6290  1.31491495e+29  1.26742e+00  50.748
4.6300  1.31524960e+29  1.26708e+00  50.749
4.6310  1.31558425e+29  1.26674e+00  50.749
4.6320  1.31591892e+29  1.26641e+00  50.749
4.6330  1.31625359e+29  1.26607e+00  50.749
4.6340  1.31658828e+29  1.26573e+00  50.750
4.6350  1.31692297e+29  1.26540e+00  50.750
4.6360  1.31725768e+29  1.26506e+00  50.750
4.6370  1.31759239e+29  1.26473e+00  50.750
4.6380  1.31792711e+29  1.26439e+00  50.751
4.6390  1.31826184e+29  1.26406e+00  50.751
4.6400  1.31859658e+29  1.26372e+00  50.751
4.6410  1.31893133e+29  1.26339e+00  50.751
4.6420  1.31926609e+29  1.26305e+00  50.752
4.6430  1.31960086e+29  1.26272e+00  50.752
4.6440  1.31993564e+29  1.26238e+00  50.752
4.6450  1.32027042e+29  1.26205e+00  50.752
4.6460  1.32060522e+29  1.26171e+00  50.753
4.6470  1.32094003e+29  1.26138e+00  50.753
4.6480  1.32127484e+29  1.26104e+00  50.753
4.6490  1.32160966e+29  1.26071e+00  50.754
4.6500  1.32194450e+29  1.26038e+00  50.754
4.6510  1.32227934e+29  1.26004e+00  50.754
4.6520  1.32261419e+29  1.25971e+00  50.754
4.6530  1.32294905e+29  1.25938e+00  50.755
4.6540  1.32328392e+29  1.25904e+00  50.755
4.6550  1.32361880e+29  1.25871e+00  50.755
4.6560  1.32395369e+29  1.25838e+00  50.755
4.6570  1.32428859e+29  1.25804e+00  50.756
4.6580  1.32462350e+29  1.25771e+00  50.756
4.6590  1.32495841e+29  1.25738e+00  50.756
4.6600  1.32529334e+29  1.25705e+00  50.756
4.6610  1.32562827e+29  1.25672e+00  50.757
4.6620  1.32596322e+29  1.25638e+00  50.757
4.6630  1.32629817e+29  1.25605e+00  50.757
4.6640  1.32663313e+29  1.25572e+00  50.757
4.6650  1.32696811e+29  1.25539e+00  50.758
4.6660  1.32730309e+29  1.25506e+00  50.758
4.6670  1.32763808e+29  1.25473e+00  50.758
4.6680  1.32797308e+29  1.25439e+00  50.758
4.6690  1.32830809e+29  1.25406e+00  50.759
4.6700  1.32864311e+29  1.25373e+00  50.759
4.6710  1.32897813e+29  1.25340e+00  50.759
4.6720  1.32931317e+29  1.25307e+00  50.759
4.6730  1.32964822e+29  1.25274e+00  50.760
4.6740  1.32998327e+29  1.25241e+00  50.760
4.6750  1.33031833e+29  1.25208e+00  50.760
4.6760  1.33065341e+29  1.25175e+00  50.760
4.6770  1.33098849e+29  1.25142e+00  50.761
4.6780  1.33132358e+29  1.25109e+00  50.761
4.6790  1.33165868e+29  1.25076e+00  50.761
4.6800  1.33199379e+29  1.25043e+00  50.761
4.6810  1.33232891e+29  1.25010e+00  50.762
4.6820  1.33266404e+29  1.24977e+00  50.762
4.6830  1.33299918e+29  1.24944e+00  50.762
4.6840  1.33333433e+29  1.24912e+00  50.762
4.6850  1.33366948e+29  1.24879e+00  50.762
4.6860  1.33400465e+29  1.24846e+00  50.763
4.6870  1.33433982e+29  1.24813e+00  50.763
4.6880  1.33467501e+29  1.24780e+00  50.763
4.6890  1.33501020e+29  1.24747e+00  50.763
4.6900  1.33534540e+29  1.24715e+00  50.764
4.6910  1.33568061e+29  1.24682e+00  50.764
4.6920  1.33601583e+29  1.24649e+00  50.764
4.6930  1.33635106e+29  1.24616e+00  50.764
4.6940  1.33668630e+29  1.24584e+00  50.764
4.6950  1.33702155e+29  1.24551e+00  50.765
4.6960  1.33735680e+29  1.24518e+00  50.765
4.6970  1.33769207e+29  1.24485e+00  50.765
4.6980  1.33802735e+29  1.24453e+00  50.765
4.6990  1.33836263e+29  1.24420e+00  50.766
4.7000  1.33869792e+29  1.24387e+00  50.766
4.7010  1.33903323e+29  1.24355e+00  50.766
4.7020  1.33936854e+29  1.24322e+00  50.766
4.7030  1.33970386e+29  1.24290e+00  50.767
4.7040  1.34003919e+29  1.24257e+00  50.767
4.7050  1.34037453e+29  1.24224e+00  50.767
4.7060  1.34070988e+29  1.24192e+00  50.767
4.7070  1.34104523e+29  1.24159e+00  50.768
4.7080  1.34138060e+29  1.24127e+00  50.768
4.7090  1.34171598e+29  1.24094e+00  50.768
4.7100  1.34205136e+29  1.24062e+00  50.768
4.7110  1.34238675e+29  1.24029e+00  50.769
4.7120  1.34272216e+29  1.23997e+00  50.769
4.7130  1.34305757e+29  1.23964e+00  50.769
4.7140  1.34339299e+29  1.23932e+00  50.769
4.7150  1.34372842e+29  1.23899e+00  50.770
4.7160  1.34406386e+29  1.23867e+00  50.770
4.7170  1.34439931e+29  1.23834e+00  50.770
4.7180  1.34473477e+29  1.23802e+00  50.770
4.7190  1.34507023e+29  1.23770e+00  50.771
4.7200  1.34540571e+29  1.23737e+00  50.771
4.7210  1.34574119e+29  1.23705e+00  50.771
4.7220  1.34607669e+29  1.23673e+00  50.771
4.7230  1.34641219e+29  1.23640e+00  50.772
4.7240  1.34674770e+29  1.23608e+00  50.772
4.7250  1.34708322e+29  1.23576e+00  50.772
4.7260  1.34741875e+29  1.23543e+00  50.772
4.7270  1.34775429e+29  1.23511e+00  50.773
4.7280  1.34808984e+29  1.23479e+00  50.773
4.7290  1.34842540e+29  1.23447e+00  50.773
4.7300  1.34876097e+29  1.23414e+00  50.774
4.7310  1.34909654e+29  1.23382e+00  50.774
4.7320  1.34943213e+29  1.23350e+00  50.774
4.7330  1.34976772e+29  1.23318e+00  50.774
4.7340  1.35010332e+29  1.23286e+00  50.775
4.7350  1.35043894e+29  1.23253e+00  50.775
4.7360  1.35077456e+29  1.23221e+00  50.775
4.7370  1.35111019e+29  1.23189e+00  50.776
4.7380  1.35144583e+29  1.23157e+00  50.776
4.7390  1.35178147e+29  1.23125e+00  50.776
4.7400  1.35211713e+29  1.23093e+00  50.776
4.7410  1.35245280e+29  1.23061e+00  50.777
4.7420  1.35278847e+29  1.23029e+00  50.777
4.7430  1.35312416e+29  1.22997e+00  50.777
4.7440  1.35345985e+29  1.22965e+00  50.778
4.7450  1.35379555e+29  1.22933e+00  50.778
4.7460  1.35413126e+29  1.22901e+00  50.778
4.7470  1.35446698e+29  1.22869e+00  50.778
4.7480  1.35480271e+29  1.22837e+00  50.779
4.7490  1.35513845e+29  1.22805e+00  50.779
4.7500  1.35547420e+29  1.22773e+00  50.779
4.7510  1.35580995e+29  1.22741e+00  50.779
4.7520  1.35614572e+29  1.22709e+00  50.780
4.7530  1.35648149e+29  1.22677e+00  50.780
4.7540  1.35681728e+29  1.22645e+00  50.780
4.7550  1.35715307e+29  1.22613e+00  50.781
4.7560  1.35748887e+29  1.22581e+00  50.781
4.7570  1.35782468e+29  1.22549e+00  50.781
4.7580  1.35816050e+29  1.22518e+00  50.781
4.7590  1.35849633e+29  1.22486e+00  50.782
4.7600  1.35883217e+29  1.22454e+00  50.782
4.7610  1.35916801e+29  1.22422e+00  50.782
4.7620  1.35950387e+29  1.22390e+00  50.783
4.7630  1.35983973e+29  1.22359e+00  50.783
4.7640  1.36017561e+29  1.22327e+00  50.783
4.7650  1.36051149e+29  1.22295e+00  50.784
4.7660  1.36084738e+29  1.22263e+00  50.784
4.7670  1.36118328e+29  1.22232e+00  50.784
4.7680  1.36151919e+29  1.22200e+00  50.785
4.7690  1.36185511e+29  1.22168e+00  50.785
4.7700  1.36219104e+29  1.22137e+00  50.785
4.7710  1.36252697e+29  1.22105e+00  50.786
4.7720  1.36286292e+29  1.22073e+00  50.786
4.7730  1.36319887e+29  1.22042e+00  50.786
4.7740  1.36353483e+29  1.22010e+00  50.787
4.7750  1.36387081e+29  1.21978e+00  50.787
4.7760  1.36420679e+29  1.21947e+00  50.787
4.7770  1.36454278e+29  1.21915e+00  50.788
4.7780  1.36487877e+29  1.21884e+00  50.788
4.7790  1.36521478e+29  1.21852e+00  50.788
4.7800  1.36555080e+29  1.21820e+00  50.788
4.7810  1.36588683e+29  1.21789e+00  50.789
4.7820  1.36622286e+29  1.21757e+00  50.789
4.7830  1.36655890e+29  1.21726e+00  50.790
4.7840  1.36689496e+29  1.21694e+00  50.790
4.7850  1.36723102e+29  1.21663e+00  50.790
4.7860  1.36756709e+29  1.21631e+00  50.791
4.7870  1.36790317e+29  1.21600e+00  50.791
4.7880  1.36823925e+29  1.21569e+00  50.791
4.7890  1.36857535e+29  1.21537e+00  50.792
4.7900  1.36891146e+29  1.21506e+00  50.792
4.7910  1.36924757e+29  1.21474e+00  50.793
4.7920  1.36958370e+29  1.21443e+00  50.793
4.7930  1.36991983e+29  1.21412e+00  50.793
4.7940  1.37025597e+29  1.21380e+00  50.794
4.7950  1.37059212e+29  1.21349e+00  50.794
4.7960  1.37092828e+29  1.21318e+00  50.794
4.7970  1.37126445e+29  1.21286e+00  50.795
4.7980  1.37160063e+29  1.21255e+00  50.795
4.7990  1.37193681e+29  1.21224e+00  50.796
4.8000  1.37227301e+29  1.21192e+00  50.796
4.8010  1.37260921e+29  1.21161e+00  50.796
4.8020  1.37294542e+29  1.21130e+00  50.797
4.8030  1.37328165e+29  1.21099e+00  50.797
4.8040  1.37361788e+29  1.21067e+00  50.798
4.8050  1.37395412e+29  1.21036e+00  50.798
4.8060  1.37429036e+29  1.21005e+00  50.798
4.8070  1.37462662e+29  1.20974e+00  50.799
4.8080  1.37496289e+29  1.20943e+00  50.799
4.8090  1.37529916e+29  1.20912e+00  50.800
4.8100  1.37563545e+29  1.20880e+00  50.800
4.8110  1.37597174e+29  1.20849e+00  50.801
4.8120  1.37630804e+29  1.20818e+00  50.801
4.8130  1.37664435e+29  1.20787e+00  50.801
4.8140  1.37698067e+29  1.20756e+00  50.802
4.8150  1.37731700e+29  1.20725e+00  50.802
4.8160  1.37765334e+29  1.20694e+00  50.803
4.8170  1.37798968e+29  1.20663e+00  50.803
4.8180  1.37832604e+29  1.20632e+00  50.804
4.8190  1.37866240e+29  1.20601e+00  50.804
4.8200  1.37899877e+29  1.20570e+00  50.805
4.8210  1.37933515e+29  1.20539e+00  50.805
4.8220  1.37967154e+29  1.20508e+00  50.805
4.8230  1.38000794e+29  1.20477e+00  50.806
4.8240  1.38034435e+29  1.20446e+00  50.806
4.8250  1.38068077e+29  1.20415e+00  50.807
4.8260  1.38101719e+29  1.20384e+00  50.807
4.8270  1.38135363e+29  1.20353e+00  50.808
4.8280  1.38169007e+29  1.20322e+00  50.808
4.8290  1.38202652e+29  1.20291e+00  50.809
4.8300  1.38236298e+29  1.20260e+00  50.809
4.8310  1.38269945e+29  1.20230e+00  50.810
4.8320  1.38303593e+29  1.20199e+00  50.810
4.8330  1.38337242e+29  1.20168e+00  50.811
4.8340  1.38370891e+29  1.20137e+00  50.811
4.8350  1.38404542e+29  1.20106e+00  50.812
4.8360  1.38438193e+29  1.20075e+00  50.812
4.8370  1.38471845e+29  1.20045e+00  50.813
4.8380  1.38505498e+29  1.20014e+00  50.813
4.8390  1.38539152e+29  1.19983e+00  50.814
4.8400  1.38572807e+29  1.19952e+00  50.814
4.8410  1.38606463e+29  1.19922e+00  50.815
4.8420  1.38640120e+29  1.19891e+00  50.816
4.8430  1.38673777e+29  1.19860e+00  50.816
4.8440  1.38707436e+29  1.19830e+00  50.817
4.8450  1.38741095e+29  1.19799e+00  50.817
4.8460  1.38774755e+29  1.19768e+00  50.818
4.8470  1.38808416e+29  1.19738e+00  50.818
4.8480  1.38842078e+29  1.19707e+00  50.819
4.8490  1.38875741e+29  1.19676e+00  50.819
4.8500  1.38909404e+29  1.19646e+00  50.820
4.8510  1.38943069e+29  1.19615e+00  50.820
4.8520  1.38976734e+29  1.19584e+00  50.821
4.8530  1.39010401e+29  1.19554e+00  50.822
4.8540  1.39044068e+29  1.19523e+00  50.822
4.8550  1.39077736e+29  1.19493e+00  50.823
4.8560  1.39111405e+29  1.19462e+00  50.823
4.8570  1.39145075e+29  1.19432e+00  50.824
4.8580  1.39178745e+29  1.19401e+00  50.825
4.8590  1.39212417e+29  1.19371e+00  50.825
4.8600  1.39246089e+29  1.19340e+00  50.826
4.8610  1.39279762e+29  1.19310e+00  50.827
4.8620  1.39313437e+29  1.19279e+00  50.827
4.8630  1.39347112e+29  1.19249e+00  50.828
4.8640  1.39380788e+29  1.19218e+00  50.828
4.8650  1.39414464e+29  1.19188e+00  50.829
4.8660  1.39448142e+29  1.19158e+00  50.830
4.8670  1.39481821e+29  1.19127e+00  50.831
4.8680  1.39515500e+29  1.19097e+00  50.831
4.8690  1.39549180e+29  1.19066e+00  50.832
4.8700  1.39582861e+29  1.19036e+00  50.833
4.8710  1.39616543e+29  1.19006e+00  50.834
4.8720  1.39650226e+29  1.18975e+00  50.834
4.8730  1.39683910e+29  1.18945e+00  50.835
4.8740  1.39717595e+29  1.18915e+00  50.836
4.8750  1.39751280e+29  1.18885e+00  50.837
4.8760  1.39784967e+29  1.18854e+00  50.837
4.8770  1.39818654e+29  1.18824e+00  50.838
4.8780  1.39852342e+29  1.18794e+00  50.839
4.8790  1.39886031e+29  1.18763e+00  50.840
4.8800  1.39919721e+29  1.18733e+00  50.840
4.8810  1.39953412e+29  1.18703e+00  50.841
4.8820  1.39987103e+29  1.18673e+00  50.842
4.8830  1.40020796e+29  1.18643e+00  50.842
4.8840  1.40054489e+29  1.18612e+00  50.843
4.8850  1.40088183e+29  1.18582e+00  50.844
4.8860  1.40121878e+29  1.18552e+00  50.845
4.8870  1.40155574e+29  1.18522e+00  50.845
4.8880  1.40189271e+29  1.18492e+00  50.846
4.8890  1.40222969e+29  1.18462e+00  50.847
4.8900  1.40256667e+29  1.18432e+00  50.848
4.8910  1.40290367e+29  1.18402e+00  50.849
4.8920  1.40324067e+29  1.18372e+00  50.849
4.8930  1.40357768e+29  1.18341e+00  50.850
4.8940  1.40391470e+29  1.18311e+00  50.851
4.8950  1.40425173e+29  1.18281e+00  50.852
4.8960  1.40458877e+29  1.18251e+00  50.853
4.8970  1.40492582e+29  1.18221e+00  50.854
4.8980  1.40526287e+29  1.18191e+00  50.855
4.8990  1.40559993e+29  1.18161e+00  50.856
4.9000  1.40593701e+29  1.18131e+00  50.857
4.9010  1.40627409e+29  1.18101e+00  50.858
4.9020  1.40661118e+29  1.18071e+00  50.859
4.9030  1.40694828e+29  1.18042e+00  50.860
4.9040  1.40728538e+29  1.18012e+00  50.861
4.9050  1.40762250e+29  1.17982e+00  50.862
